S1image_fn,S2image_fn,label_fn,hr_label_fn
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p926.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p926.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p926.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p926.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3527.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3527.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3527.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3527.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1304.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1304.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1304.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1304.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4852.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4852.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4852.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4852.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1220.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1220.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1220.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1220.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4179.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4179.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4179.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4179.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3894.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3894.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3894.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3894.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p24.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p24.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p24.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p24.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1703.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1703.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1703.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1703.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p593.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p593.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p593.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p593.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p337.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p337.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p337.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p337.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p188.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p188.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p188.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p188.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2779.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2779.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2779.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2779.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1054.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1054.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1054.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1054.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1072.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1072.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1072.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1072.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2447.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2447.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2447.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2447.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2960.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2960.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2960.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2960.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2222.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2222.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2222.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2222.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1398.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1398.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1398.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1398.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2327.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2327.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2327.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2327.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2504.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2504.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2504.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2504.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3242.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3242.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3242.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3242.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p817.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p817.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p817.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p817.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4962.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4962.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4962.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4962.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3194.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3194.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3194.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3194.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4754.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4754.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4754.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4754.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4000.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4000.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4000.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4000.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p741.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p741.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p741.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p741.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2210.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2210.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2210.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2210.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p5119.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p5119.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p5119.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p5119.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3294.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3294.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3294.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3294.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1795.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1795.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1795.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1795.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1406.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1406.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1406.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1406.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1491.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1491.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1491.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1491.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2147.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2147.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2147.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2147.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3928.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3928.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3928.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3928.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3812.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3812.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3812.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3812.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4523.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4523.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4523.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4523.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3993.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3993.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3993.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3993.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2706.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2706.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2706.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2706.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2252.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2252.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2252.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2252.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p60.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p60.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p60.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p60.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p226.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p226.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p226.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p226.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1229.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1229.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1229.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1229.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2227.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2227.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2227.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2227.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1051.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1051.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1051.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1051.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4817.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4817.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4817.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4817.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1138.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1138.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1138.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1138.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3334.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3334.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3334.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3334.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4592.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4592.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4592.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4592.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p6.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p6.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p6.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p6.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3715.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3715.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3715.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3715.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1742.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1742.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1742.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1742.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3153.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3153.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3153.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3153.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2089.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2089.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2089.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2089.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1704.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1704.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1704.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1704.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2740.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2740.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2740.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2740.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p886.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p886.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p886.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p886.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2608.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2608.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2608.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2608.tif
